User Name,Learning Path Title,Average Rating
Aaron Williams,Artificial Intelligence,88.0
Christopher Jimenez,Data Science,77.75
Christopher Jimenez,Business Analysis,90.0
Christopher Jimenez,Full Stack Development,83.0
Christopher Jimenez,Human Resources,83.0
Christopher Jimenez,Mobile App Development,76.0
Christopher Jimenez,Cloud Computing,70.0
Christopher Jimenez,Finance Basics,78.0
Ronald Ross,Data Science,73.5
Ronald Ross,Business Analysis,79.0
Ronald Ross,Blockchain Technology,79.0
Ronald Ross,Sales Skills,72.0
Ronald Ross,Cybersecurity,89.0
Ronald Ross,Web Development,80.0
Ronald Ross,Mobile App Development,72.0
Ronald Ross,Cloud Computing,91.0
Paul Cox,Data Science,74.0
Paul Cox,Business Analysis,79.0
Paul Cox,Human Resources,91.0
Paul Cox,UI/UX Design,82.0
Paul Cox,Finance Basics,93.0
Paul Cox,Mobile App Development,73.0
Paul Cox,Full Stack Development,75.0
Paul Cox,Cybersecurity,75.0
Paul Cox,Web Development,76.0
William Oconnor,Data Science,75.33
William Oconnor,Business Analysis,84.0
William Oconnor,Sales Skills,70.0
William Oconnor,Project Management,96.0
William Oconnor,Cloud Computing,81.0
William Oconnor,Digital Marketing,79.0
William Oconnor,Artificial Intelligence,69.0
William Oconnor,Mobile App Development,87.0
James Walker,Business Analysis,83.5
James Walker,Data Science,77.5
James Walker,Full Stack Development,79.0
James Walker,Mobile App Development,78.0
James Walker,Cybersecurity,85.0
James Walker,IT Support,82.0
James Walker,Machine Learning,93.0
Ronnie Whitaker,Data Science,79.33
Ronnie Whitaker,Business Analysis,82.0
Ronnie Whitaker,Cloud Computing,83.0
Ronnie Whitaker,IT Support,73.5
Ronnie Whitaker,UI/UX Design,75.0
Ronnie Whitaker,Human Resources,94.0
Ronnie Whitaker,Machine Learning,77.0
Ronnie Whitaker,Blockchain Technology,77.0
Michael Williams,Data Science,85.6
Michael Williams,Business Analysis,86.0
Michael Williams,DevOps,72.0
Michael Williams,Project Management,81.0
Michael Williams,Game Development,79.0
Michael Williams,Blockchain Technology,80.0
Michael Williams,Mobile App Development,88.0
Michael Williams,Finance Basics,75.0
Michael Williams,Human Resources,97.0
Samantha Howe,Data Science,84.25
Samantha Howe,Business Analysis,74.0
Samantha Howe,Full Stack Development,80.0
Samantha Howe,UI/UX Design,79.0
Samantha Howe,Content Creation,81.5
Samantha Howe,Web Development,68.0
Samantha Howe,Mobile App Development,80.0
Shelley Harris,Data Science,79.25
Shelley Harris,Business Analysis,72.0
Shelley Harris,Finance Basics,95.0
Shelley Harris,Human Resources,86.0
Shelley Harris,Mobile App Development,72.0
Shelley Harris,Machine Learning,85.0
Shelley Harris,Blockchain Technology,89.0
Michelle Miller,Data Science,81.75
Michelle Miller,Business Analysis,68.0
Michelle Miller,Cloud Computing,81.0
Michelle Miller,UI/UX Design,77.0
Michelle Miller,Digital Marketing,86.0
Michelle Miller,Game Development,81.5
Michelle Miller,Finance Basics,84.0
Michelle Miller,Sales Skills,84.0
Michelle Miller,Blockchain Technology,79.0
Daniel Everett,Data Science,74.4
Daniel Everett,Business Analysis,82.5
Daniel Everett,Machine Learning,89.0
Daniel Everett,Blockchain Technology,81.0
Daniel Everett,Project Management,82.0
Daniel Everett,Finance Basics,79.0
Daniel Everett,Sales Skills,84.0
Daniel Everett,Cloud Computing,62.0
Lisa Thompson,Data Science,82.25
Lisa Thompson,Business Analysis,79.5
Lisa Thompson,DevOps,81.0
Lisa Thompson,Mobile App Development,88.0
Lisa Thompson,Game Development,80.5
Lisa Thompson,Finance Basics,79.0
Lisa Thompson,Full Stack Development,97.0
Lisa Thompson,Web Development,74.0
Roberta Martin,Business Analysis,77.0
Roberta Martin,Data Science,79.25
Roberta Martin,Human Resources,77.0
Roberta Martin,Blockchain Technology,73.0
Roberta Martin,Mobile App Development,88.0
Roberta Martin,IT Support,84.0
Roberta Martin,Game Development,90.0
Roberta Martin,Full Stack Development,72.0
Roberta Martin,Sales Skills,91.0
Stephanie Reyes,Data Science,78.25
Stephanie Reyes,Business Analysis,91.0
Stephanie Reyes,Digital Marketing,80.0
Stephanie Reyes,Cloud Computing,77.0
Stephanie Reyes,IT Support,71.0
Stephanie Reyes,Game Development,82.0
Stephanie Reyes,Content Creation,74.0
Stephanie Reyes,Artificial Intelligence,81.0
Zachary Tran,Data Science,76.25
Zachary Tran,Business Analysis,86.5
Zachary Tran,Content Creation,70.0
Zachary Tran,DevOps,96.0
Zachary Tran,Web Development,81.0
Zachary Tran,Digital Marketing,71.5
Zachary Tran,Blockchain Technology,75.0
Zachary Tran,Mobile App Development,81.0
Zachary Tran,Artificial Intelligence,75.0
Zachary Tran,Project Management,69.0
Joseph Buckley,Business Analysis,80.0
Joseph Buckley,Data Science,76.75
Joseph Buckley,Sales Skills,79.0
Joseph Buckley,Digital Marketing,91.0
Joseph Buckley,Finance Basics,87.0
Joseph Buckley,Machine Learning,97.0
Joseph Buckley,Web Development,87.0
Bonnie Ramirez,Data Science,73.5
Bonnie Ramirez,Business Analysis,86.0
Bonnie Ramirez,Digital Marketing,82.0
Bonnie Ramirez,Game Development,76.0
Bonnie Ramirez,Blockchain Technology,80.0
Bonnie Ramirez,Full Stack Development,85.0
Bonnie Ramirez,Mobile App Development,80.0
Bonnie Ramirez,Content Creation,87.0
Bonnie Ramirez,Machine Learning,83.0
Bonnie Ramirez,Project Management,82.0
Carl Johnson,Data Science,74.0
Carl Johnson,Business Analysis,77.0
Carl Johnson,Digital Marketing,82.0
Carl Johnson,Human Resources,74.5
Carl Johnson,UI/UX Design,85.0
Carl Johnson,Game Development,65.0
Carl Johnson,Web Development,79.0
Stephanie Lopez,Business Analysis,79.0
Stephanie Lopez,Data Science,87.8
Stephanie Lopez,Machine Learning,76.5
Stephanie Lopez,Blockchain Technology,84.0
Stephanie Lopez,Human Resources,92.0
Stephanie Lopez,Game Development,81.0
Stephanie Lopez,Cloud Computing,83.0
Stephanie Lopez,Content Creation,82.0
Stephanie Lopez,UI/UX Design,75.0
Gail Weiss,Data Science,80.75
Gail Weiss,Business Analysis,68.5
Gail Weiss,Sales Skills,93.0
Gail Weiss,Mobile App Development,88.0
Gail Weiss,Digital Marketing,79.0
Gail Weiss,Cloud Computing,80.0
Gail Weiss,Artificial Intelligence,82.5
Juan Brown,Business Analysis,86.0
Juan Brown,Data Science,81.25
Juan Brown,Web Development,74.5
Juan Brown,Full Stack Development,69.0
Juan Brown,UI/UX Design,78.0
Juan Brown,Mobile App Development,77.0
Juan Brown,DevOps,89.0
Juan Brown,Human Resources,82.5
Juan Brown,Machine Learning,83.0
Brad Garrett,Data Science,77.6
Brad Garrett,Digital Marketing,87.0
Brad Garrett,Human Resources,83.0
Brad Garrett,Business Analysis,81.0
Brad Garrett,Artificial Intelligence,70.0
Brad Garrett,UI/UX Design,79.0
Brad Garrett,Project Management,82.0
Brad Garrett,Full Stack Development,99.0
Brad Garrett,Cybersecurity,92.0
Brad Garrett,Mobile App Development,88.0
Joshua Washington,Data Science,78.75
Joshua Washington,Business Analysis,70.0
Joshua Washington,Blockchain Technology,77.0
Joshua Washington,Finance Basics,78.0
Joshua Washington,Game Development,77.0
Joshua Washington,Web Development,84.5
Joshua Washington,UI/UX Design,85.0
Joshua Washington,Machine Learning,95.0
Jessica Phillips,Business Analysis,84.5
Jessica Phillips,Data Science,79.25
Jessica Phillips,DevOps,87.0
Jessica Phillips,Cloud Computing,78.0
Jessica Phillips,Digital Marketing,84.0
Jessica Phillips,Web Development,76.0
Jessica Phillips,Project Management,70.0
Jessica Phillips,Game Development,73.0
Jessica Phillips,UI/UX Design,91.0
Hector Rose,Data Science,79.0
Hector Rose,Business Analysis,86.5
Hector Rose,DevOps,87.0
Hector Rose,IT Support,77.0
Hector Rose,Game Development,70.0
Hector Rose,Full Stack Development,74.0
Hector Rose,Web Development,83.0
Hector Rose,UI/UX Design,75.0
Hector Rose,Sales Skills,78.0
Sherry Parker,Business Analysis,70.0
Sherry Parker,Data Science,84.75
Sherry Parker,Content Creation,83.0
Sherry Parker,UI/UX Design,62.0
Sherry Parker,Artificial Intelligence,67.0
Sherry Parker,DevOps,88.0
Sherry Parker,Human Resources,92.0
Sherry Parker,Blockchain Technology,73.0
Sherry Parker,Game Development,68.0
Sherry Parker,Web Development,86.0
Yesenia Spencer,Data Science,77.5
Yesenia Spencer,Business Analysis,76.0
Yesenia Spencer,Web Development,84.0
Yesenia Spencer,Blockchain Technology,76.0
Yesenia Spencer,Mobile App Development,75.0
Yesenia Spencer,Sales Skills,80.0
Yesenia Spencer,Game Development,87.0
Yesenia Spencer,Human Resources,80.0
Cheryl Roman,Data Science,78.5
Cheryl Roman,Business Analysis,82.0
Cheryl Roman,Finance Basics,74.0
Cheryl Roman,Content Creation,77.0
Cheryl Roman,IT Support,87.0
Cheryl Roman,Full Stack Development,78.0
Cheryl Roman,Cybersecurity,81.0
Cheryl Roman,Digital Marketing,82.0
Cheryl Roman,Human Resources,92.0
Cheryl Roman,Project Management,75.0
Sandra Kirk PhD,Data Science,78.0
Sandra Kirk PhD,Business Analysis,94.0
Sandra Kirk PhD,Sales Skills,71.0
Sandra Kirk PhD,Content Creation,68.0
Sandra Kirk PhD,Cybersecurity,87.0
Sandra Kirk PhD,Digital Marketing,70.5
Sandra Kirk PhD,Cloud Computing,82.0
Sandra Kirk PhD,Artificial Intelligence,83.0
Laura Ruiz,Data Science,81.0
Laura Ruiz,Business Analysis,82.0
Laura Ruiz,Machine Learning,92.0
Laura Ruiz,Cloud Computing,82.0
Laura Ruiz,Web Development,78.0
Laura Ruiz,Cybersecurity,78.0
Laura Ruiz,Game Development,78.0
Laura Ruiz,Human Resources,68.0
Laura Ruiz,Blockchain Technology,85.0
Francisco Becker,Data Science,83.0
Francisco Becker,Business Analysis,85.0
Francisco Becker,UI/UX Design,82.0
Francisco Becker,Artificial Intelligence,80.5
Francisco Becker,Machine Learning,77.0
Francisco Becker,Cybersecurity,81.0
Francisco Becker,Content Creation,79.0
Francisco Becker,Digital Marketing,77.0
Kimberly Fitzgerald,Data Science,74.25
Kimberly Fitzgerald,Business Analysis,86.0
Kimberly Fitzgerald,Cybersecurity,92.0
Kimberly Fitzgerald,DevOps,85.0
Kimberly Fitzgerald,Finance Basics,86.0
Kimberly Fitzgerald,Blockchain Technology,82.0
Kimberly Fitzgerald,Project Management,82.0
Rachel Owens,Data Science,81.75
Rachel Owens,Business Analysis,73.0
Rachel Owens,Full Stack Development,65.0
Rachel Owens,Artificial Intelligence,79.0
Rachel Owens,Mobile App Development,78.0
Rachel Owens,Content Creation,82.0
Rachel Owens,Finance Basics,88.0
Rachel Owens,Cloud Computing,73.0
Rachel Owens,IT Support,76.0
Rachel Owens,Digital Marketing,78.0
Rachel Owens,Human Resources,78.0
Jennifer Phelps,Data Science,82.0
Jennifer Phelps,Business Analysis,76.0
Jennifer Phelps,Game Development,63.0
Jennifer Phelps,Human Resources,84.0
Jennifer Phelps,Cybersecurity,89.0
Jennifer Phelps,Artificial Intelligence,82.0
Jennifer Phelps,Project Management,97.0
Lori Reynolds,Data Science,84.25
Lori Reynolds,Business Analysis,79.0
Lori Reynolds,DevOps,77.0
Lori Reynolds,UI/UX Design,78.0
Lori Reynolds,Project Management,82.67
Lori Reynolds,Full Stack Development,70.0
Lori Reynolds,Cloud Computing,86.0
Lori Reynolds,Finance Basics,78.0
Lynn Anderson,Business Analysis,82.0
Lynn Anderson,Data Science,76.75
Lynn Anderson,Cloud Computing,75.0
Lynn Anderson,Project Management,78.0
Lynn Anderson,Digital Marketing,73.0
Lynn Anderson,Blockchain Technology,72.0
Lynn Anderson,Finance Basics,80.0
Lynn Anderson,Content Creation,76.0
Susan Lopez,Data Science,80.5
Susan Lopez,Business Analysis,86.0
Susan Lopez,Cybersecurity,86.0
Susan Lopez,Finance Basics,92.0
Susan Lopez,Project Management,71.0
Susan Lopez,Machine Learning,71.0
Susan Lopez,Game Development,75.0
Angela Ryan,Data Science,86.5
Angela Ryan,Business Analysis,68.0
Angela Ryan,Finance Basics,80.0
Angela Ryan,Sales Skills,83.0
Angela Ryan,Game Development,81.5
Angela Ryan,IT Support,79.0
Angela Ryan,Mobile App Development,84.0
Angela Ryan,Blockchain Technology,94.0
Lisa Murray,Data Science,77.25
Lisa Murray,Business Analysis,86.5
Lisa Murray,Web Development,76.0
Lisa Murray,Cybersecurity,88.0
Lisa Murray,DevOps,82.0
Lisa Murray,Content Creation,81.0
Lisa Murray,Full Stack Development,92.0
Lisa Murray,IT Support,73.0
Cheryl Daniel,Data Science,76.67
Cheryl Daniel,Business Analysis,79.67
Cheryl Daniel,Finance Basics,77.0
Cheryl Daniel,Content Creation,92.0
Cheryl Daniel,Human Resources,72.0
Cheryl Daniel,DevOps,79.0
Cheryl Daniel,Mobile App Development,76.0
Michael Marquez,Data Science,82.0
Michael Marquez,Business Analysis,83.0
Michael Marquez,Game Development,73.0
Michael Marquez,Digital Marketing,77.0
Michael Marquez,IT Support,81.0
Michael Marquez,UI/UX Design,80.0
Michael Marquez,Finance Basics,87.0
Kimberly Burke,Data Science,80.5
Kimberly Burke,Business Analysis,74.0
Kimberly Burke,Digital Marketing,90.0
Kimberly Burke,UI/UX Design,79.5
Kimberly Burke,Project Management,75.0
Kimberly Burke,Mobile App Development,73.0
Melissa Rubio,Data Science,85.0
Melissa Rubio,Business Analysis,74.0
Melissa Rubio,Blockchain Technology,83.0
Melissa Rubio,Sales Skills,89.0
Melissa Rubio,Cybersecurity,66.0
Melissa Rubio,IT Support,71.0
Melissa Rubio,DevOps,73.0
Melissa Rubio,Content Creation,89.0
Melissa Rubio,Artificial Intelligence,72.0
Jacob Caldwell,Data Science,85.0
Jacob Caldwell,Business Analysis,79.0
Jacob Caldwell,Artificial Intelligence,74.0
Jacob Caldwell,DevOps,75.0
Jacob Caldwell,Human Resources,83.0
Jacob Caldwell,Project Management,73.0
Jacob Caldwell,Full Stack Development,80.0
Jacob Caldwell,Machine Learning,79.0
Jacob Caldwell,Cybersecurity,73.0
Jacob Caldwell,Mobile App Development,68.0
Jacob Caldwell,Game Development,77.0
Carolyn Higgins,Business Analysis,75.5
Carolyn Higgins,Data Science,78.25
Carolyn Higgins,IT Support,76.0
Carolyn Higgins,Full Stack Development,74.0
Carolyn Higgins,Blockchain Technology,88.0
Carolyn Higgins,Artificial Intelligence,80.0
Carolyn Higgins,Human Resources,78.5
Carolyn Higgins,Sales Skills,71.0
Jacob Rhodes,Data Science,69.5
Jacob Rhodes,Business Analysis,88.0
Jacob Rhodes,Cybersecurity,74.5
Jacob Rhodes,Finance Basics,78.0
Jacob Rhodes,Machine Learning,85.0
Jacob Rhodes,Mobile App Development,92.0
Jacob Rhodes,Artificial Intelligence,79.0
Jacob Rhodes,UI/UX Design,89.0
Jacob Rhodes,Cloud Computing,70.0
Jacob Rhodes,Digital Marketing,79.0
Stephen Phelps,Data Science,68.25
Stephen Phelps,Business Analysis,81.0
Stephen Phelps,Mobile App Development,84.0
Stephen Phelps,Human Resources,81.0
Stephen Phelps,DevOps,78.0
Stephen Phelps,Artificial Intelligence,89.0
Stephen Phelps,Cloud Computing,87.0
Stephen Phelps,Project Management,79.0
Stephen Phelps,UI/UX Design,70.0
Amanda Cline,Data Science,73.75
Amanda Cline,Business Analysis,77.0
Amanda Cline,Digital Marketing,73.0
Amanda Cline,Project Management,79.0
Amanda Cline,Full Stack Development,77.0
Amanda Cline,Human Resources,81.0
Amanda Cline,Web Development,79.0
Amanda Cline,Cloud Computing,72.0
Megan Parks,Data Science,85.75
Megan Parks,Business Analysis,68.0
Megan Parks,Digital Marketing,77.0
Megan Parks,Sales Skills,75.0
Megan Parks,Cloud Computing,93.0
Megan Parks,Game Development,77.0
Megan Parks,Cybersecurity,82.0
Megan Parks,Machine Learning,78.0
Gary Thomas,Business Analysis,81.67
Gary Thomas,Data Science,80.5
Gary Thomas,Game Development,70.0
Gary Thomas,Artificial Intelligence,82.0
Gary Thomas,Content Creation,91.0
Gary Thomas,Machine Learning,66.0
Gary Thomas,Sales Skills,83.0
Gary Thomas,UI/UX Design,68.0
Timothy Knight,Data Science,82.75
Timothy Knight,Business Analysis,75.0
Timothy Knight,Project Management,74.0
Timothy Knight,Human Resources,75.0
Timothy Knight,Mobile App Development,84.0
Timothy Knight,Sales Skills,76.0
Timothy Knight,UI/UX Design,79.0
Kimberly Reyes,Data Science,78.0
Kimberly Reyes,Business Analysis,72.0
Kimberly Reyes,Project Management,65.0
Kimberly Reyes,Finance Basics,82.0
Kimberly Reyes,Mobile App Development,78.0
Kimberly Reyes,Sales Skills,78.0
Kimberly Reyes,Machine Learning,75.0
David Rodriguez,Data Science,74.75
David Rodriguez,Business Analysis,87.0
David Rodriguez,Blockchain Technology,74.0
David Rodriguez,Digital Marketing,72.0
David Rodriguez,Web Development,77.0
David Rodriguez,Full Stack Development,70.0
David Rodriguez,IT Support,77.5
Sherri Baker,Data Science,79.25
Sherri Baker,Business Analysis,81.5
Sherri Baker,IT Support,92.0
Sherri Baker,UI/UX Design,84.0
Sherri Baker,DevOps,79.0
Sherri Baker,Cybersecurity,88.0
Kayla Berry,Business Analysis,95.0
Kayla Berry,Data Science,83.33
Kayla Berry,Mobile App Development,74.0
Kayla Berry,Blockchain Technology,82.0
Kayla Berry,IT Support,68.0
Kayla Berry,Machine Learning,83.0
Kayla Berry,Game Development,86.5
David Lopez,Data Science,72.6
David Lopez,Business Analysis,81.67
David Lopez,Digital Marketing,67.0
David Lopez,Artificial Intelligence,92.0
David Lopez,Content Creation,73.0
Michelle Prince,Data Science,79.75
Michelle Prince,Business Analysis,83.0
Michelle Prince,Blockchain Technology,84.0
Michelle Prince,Finance Basics,75.0
Michelle Prince,Cloud Computing,92.0
Michelle Prince,DevOps,68.0
Michelle Prince,UI/UX Design,84.0
Samantha Smith,Data Science,79.75
Samantha Smith,Business Analysis,84.0
Samantha Smith,Blockchain Technology,82.5
Samantha Smith,Web Development,81.67
Samantha Smith,Cybersecurity,80.5
Samantha Smith,Machine Learning,80.0
Samantha Smith,UI/UX Design,69.0
Samantha Smith,Human Resources,80.0
Mark Anderson,Data Science,78.5
Mark Anderson,Business Analysis,82.5
Mark Anderson,Cloud Computing,78.0
Mark Anderson,Machine Learning,78.0
Mark Anderson,Project Management,89.0
Mark Anderson,DevOps,78.0
Mark Anderson,IT Support,91.0
Mark Anderson,Digital Marketing,73.0
Mark Anderson,Artificial Intelligence,70.0
Mark Anderson,Full Stack Development,82.0
John Ellison,Business Analysis,81.0
John Ellison,Data Science,79.75
John Ellison,Machine Learning,87.0
John Ellison,Finance Basics,67.0
John Ellison,Blockchain Technology,73.0
John Ellison,Digital Marketing,88.0
John Ellison,Cloud Computing,87.0
John Ellison,Human Resources,75.0
Samuel Holloway,Business Analysis,82.0
Samuel Holloway,Data Science,81.75
Samuel Holloway,Web Development,64.0
Samuel Holloway,Game Development,82.0
Samuel Holloway,Sales Skills,83.0
Samuel Holloway,Project Management,69.0
Amy Reyes,Data Science,84.75
Amy Reyes,Business Analysis,86.5
Amy Reyes,IT Support,81.0
Amy Reyes,Web Development,84.0
Amy Reyes,Mobile App Development,86.0
Amy Reyes,Blockchain Technology,75.0
Amy Reyes,Cybersecurity,81.0
Amy Reyes,Game Development,65.0
Bridget Calderon,Data Science,78.0
Bridget Calderon,Business Analysis,84.0
Bridget Calderon,Digital Marketing,89.0
Bridget Calderon,Finance Basics,64.0
Bridget Calderon,Blockchain Technology,79.5
Bridget Calderon,Content Creation,76.0
Bridget Calderon,DevOps,91.0
Bridget Calderon,Project Management,74.0
Tiffany Jimenez,Business Analysis,75.0
Tiffany Jimenez,Data Science,79.5
Tiffany Jimenez,Artificial Intelligence,74.5
Tiffany Jimenez,Content Creation,73.0
Tiffany Jimenez,Sales Skills,83.0
Tiffany Jimenez,Full Stack Development,76.0
Karl White,Data Science,79.25
Karl White,Business Analysis,82.0
Karl White,Digital Marketing,74.0
Karl White,Project Management,84.0
Karl White,IT Support,75.0
Karl White,Content Creation,82.0
Karl White,UI/UX Design,91.0
Karl White,Game Development,79.0
Karl White,Cloud Computing,77.0
Anthony Martin,Data Science,83.25
Anthony Martin,Business Analysis,76.0
Anthony Martin,Sales Skills,78.0
Anthony Martin,Digital Marketing,83.0
Anthony Martin,Game Development,79.0
Anthony Martin,Machine Learning,78.0
Anthony Martin,Cybersecurity,88.0
Logan Nunez,Data Science,84.25
Logan Nunez,Business Analysis,80.0
Logan Nunez,Full Stack Development,79.0
Logan Nunez,Artificial Intelligence,85.0
Logan Nunez,UI/UX Design,78.0
Logan Nunez,IT Support,82.0
Logan Nunez,Game Development,87.5
Logan Nunez,Web Development,70.0
Debra Bradley,Data Science,79.5
Debra Bradley,Business Analysis,88.0
Debra Bradley,Content Creation,85.0
Debra Bradley,IT Support,74.0
Debra Bradley,Machine Learning,84.0
Debra Bradley,Cybersecurity,94.0
Debra Bradley,UI/UX Design,77.0
Debra Bradley,Digital Marketing,65.0
Debra Bradley,Sales Skills,90.0
Kristine Black,Business Analysis,85.0
Kristine Black,Data Science,83.75
Kristine Black,Human Resources,70.0
Kristine Black,Content Creation,90.0
Kristine Black,Cybersecurity,94.0
Kristine Black,UI/UX Design,75.0
Jordan Reed,Data Science,82.25
Jordan Reed,Business Analysis,72.0
Jordan Reed,Blockchain Technology,86.5
Jordan Reed,Mobile App Development,83.0
Jordan Reed,Full Stack Development,78.0
Jordan Reed,Sales Skills,93.0
Jordan Reed,Cloud Computing,78.5
Jordan Reed,Project Management,72.0
Michaela Ray,Data Science,78.75
Michaela Ray,Business Analysis,68.0
Michaela Ray,Artificial Intelligence,66.0
Michaela Ray,Cybersecurity,95.0
Michaela Ray,Project Management,87.0
Michaela Ray,Web Development,85.0
Michaela Ray,Digital Marketing,83.0
Stephanie Phillips,Data Science,84.0
Stephanie Phillips,Business Analysis,81.0
Stephanie Phillips,UI/UX Design,82.33
Stephanie Phillips,Human Resources,74.0
Stephanie Phillips,Blockchain Technology,86.0
Stephanie Phillips,Mobile App Development,78.0
Stephanie Phillips,Content Creation,79.0
Savannah Lambert,Data Science,83.25
Savannah Lambert,Business Analysis,72.0
Savannah Lambert,Game Development,91.0
Savannah Lambert,IT Support,89.0
Savannah Lambert,Artificial Intelligence,89.0
Savannah Lambert,DevOps,74.0
Savannah Lambert,Digital Marketing,84.0
Kristy Clark,Data Science,78.67
Kristy Clark,Business Analysis,80.5
Kristy Clark,Machine Learning,85.0
Kristy Clark,Cloud Computing,81.0
Kristy Clark,Game Development,69.0
Kristy Clark,Finance Basics,82.0
Kristy Clark,Project Management,69.0
Kristy Clark,UI/UX Design,82.0
Kristy Clark,Blockchain Technology,84.0
Kristy Clark,DevOps,83.0
Kristy Clark,Content Creation,77.0
Sherri Martin,Data Science,80.0
Sherri Martin,Business Analysis,92.0
Sherri Martin,Finance Basics,72.0
Sherri Martin,Machine Learning,82.0
Sherri Martin,Blockchain Technology,82.0
Sherri Martin,Web Development,77.0
Julia Rice,Data Science,78.75
Julia Rice,Business Analysis,84.0
Julia Rice,Machine Learning,85.5
Julia Rice,UI/UX Design,75.0
Julia Rice,Sales Skills,82.0
Laura Jones,Data Science,77.6
Laura Jones,Business Analysis,71.0
Laura Jones,Cloud Computing,83.0
Laura Jones,UI/UX Design,79.0
Laura Jones,Artificial Intelligence,79.5
Laura Jones,IT Support,85.0
Antonio Johnson,Business Analysis,81.5
Antonio Johnson,Data Science,79.33
Antonio Johnson,Cloud Computing,90.0
Antonio Johnson,Game Development,87.0
Antonio Johnson,Artificial Intelligence,82.0
Antonio Johnson,UI/UX Design,77.0
James Christensen,Data Science,77.5
James Christensen,Business Analysis,81.0
James Christensen,Finance Basics,80.5
James Christensen,Sales Skills,75.0
James Christensen,Game Development,82.0
James Christensen,IT Support,70.0
James Christensen,Mobile App Development,73.0
James Christensen,Artificial Intelligence,85.0
James Christensen,Web Development,73.0
James Christensen,Machine Learning,82.0
Kelly Taylor,Data Science,81.4
Kelly Taylor,Business Analysis,83.0
Kelly Taylor,Machine Learning,81.33
Kelly Taylor,Game Development,79.0
Kelly Taylor,DevOps,75.0
Kelly Taylor,Full Stack Development,84.0
Kelly Taylor,Mobile App Development,81.0
Kevin George,Data Science,77.25
Kevin George,Business Analysis,83.5
Kevin George,Human Resources,81.5
Kevin George,Sales Skills,68.0
Kevin George,Blockchain Technology,78.0
Kevin George,IT Support,76.0
Kevin George,DevOps,75.0
Kevin George,Full Stack Development,88.0
Jennifer Greene,Data Science,72.0
Jennifer Greene,Business Analysis,79.5
Jennifer Greene,Human Resources,80.5
Jennifer Greene,Sales Skills,95.0
Jennifer Greene,Mobile App Development,80.0
Jennifer Greene,Cybersecurity,81.0
Jennifer Greene,Full Stack Development,78.0
Jennifer Greene,Digital Marketing,87.0
Jennifer Greene,Content Creation,81.0
Michael Odom,Data Science,75.25
Michael Odom,Business Analysis,73.0
Michael Odom,Mobile App Development,75.0
Michael Odom,IT Support,83.5
Michael Odom,Full Stack Development,86.5
Michael Odom,Blockchain Technology,71.0
Natasha Gonzalez,Data Science,75.75
Natasha Gonzalez,Business Analysis,98.0
Natasha Gonzalez,UI/UX Design,73.0
Natasha Gonzalez,Blockchain Technology,77.0
Natasha Gonzalez,IT Support,72.5
Natasha Gonzalez,Cloud Computing,83.0
Natasha Gonzalez,Mobile App Development,88.0
Natasha Gonzalez,Sales Skills,78.0
Mr. Anthony Mcmahon,Business Analysis,94.0
Mr. Anthony Mcmahon,Data Science,77.75
Mr. Anthony Mcmahon,Full Stack Development,83.5
Mr. Anthony Mcmahon,Mobile App Development,83.0
Mr. Anthony Mcmahon,Digital Marketing,74.0
Mr. Anthony Mcmahon,Web Development,80.0
Mr. Anthony Mcmahon,Cybersecurity,75.0
Mr. Anthony Mcmahon,Finance Basics,73.0
Denise Sanders,Data Science,83.5
Denise Sanders,Business Analysis,88.0
Denise Sanders,Sales Skills,80.0
Denise Sanders,DevOps,80.0
Denise Sanders,Digital Marketing,82.0
Denise Sanders,Human Resources,76.0
Denise Sanders,Web Development,86.0
Denise Sanders,Finance Basics,80.0
Todd Williams,Data Science,79.5
Todd Williams,Business Analysis,77.5
Todd Williams,Sales Skills,91.0
Todd Williams,Human Resources,78.0
Todd Williams,Artificial Intelligence,75.0
Todd Williams,Mobile App Development,93.0
Joseph Ruiz,Data Science,77.0
Joseph Ruiz,Business Analysis,83.0
Joseph Ruiz,Game Development,87.0
Joseph Ruiz,Cybersecurity,72.0
Joseph Ruiz,Human Resources,69.0
Joseph Ruiz,Project Management,82.0
Joseph Ruiz,Artificial Intelligence,76.5
Joseph Ruiz,Blockchain Technology,81.0
Tracy Richard,Data Science,78.0
Tracy Richard,Business Analysis,74.0
Tracy Richard,Game Development,77.0
Tracy Richard,Digital Marketing,76.0
Tracy Richard,Human Resources,81.0
Tracy Richard,Full Stack Development,71.0
Tracy Richard,Machine Learning,78.0
Tracy Richard,UI/UX Design,83.0
Patricia Hansen,Data Science,78.0
Patricia Hansen,Business Analysis,85.0
Patricia Hansen,Machine Learning,71.0
Patricia Hansen,Mobile App Development,84.0
Patricia Hansen,Finance Basics,71.0
Patricia Hansen,Sales Skills,72.0
Patricia Hansen,Project Management,75.0
Patricia Hansen,Artificial Intelligence,80.0
Erin Smith,Data Science,82.5
Erin Smith,Game Development,69.0
Erin Smith,Web Development,75.0
Erin Smith,Finance Basics,76.0
Erin Smith,DevOps,81.0
Erin Smith,Full Stack Development,66.0
Erin Smith,Blockchain Technology,69.0
Erin Smith,IT Support,63.0
Justin Willis,Data Science,74.5
Justin Willis,Business Analysis,77.0
Justin Willis,IT Support,78.33
Justin Willis,Blockchain Technology,93.0
Justin Willis,Project Management,70.0
Justin Willis,Digital Marketing,77.0
Justin Willis,Machine Learning,83.0
